"","V1"
"年雙",1
"年難",1
"年頭",1
"年養",1
"幸我",1
"幸的",1
"幸自",1
"幸這",1
"幹我",1
"幹或",1
"幹當",1
"幹的",1
"幹話",1
"幻術",1
"幼兒",1
"幼年",1
"幽默",1
"幾代",1
"幾位",1
"幾信",1
"幾倍",1
"幾分",1
"幾次",1
"幾的",1
"幾眼",1
"床也",1
"床前",1
"床帶",1
"床彌",1
"床氣",1
"床然",1
"床生",1
"床的",1
"床罩",1
"床都",1
"底下",1
"底公",1
"底可",1
"底吃",1
"底大",1
"底對",1
"底小",1
"底我",1
"底擊",1
"底有",1
"底理",1
"底長",1
"底除",1
"店人",1
"店很",1
"店打",1
"店的",1
"店讓",1
"店這",1
"店還",1
"府一",1
"府官",1
"府年",1
"府抽",1
"府推",1
"府提",1
"府根",1
"府福",1
"府要",1
"府阿",1
"府願",1
"度i",1
"度下",1
"度不",1
"度之",1
"度也",1
"度乳",1
"度你",1
"度來",1
"度保",1
"度假",1
"度剛",1
"度喔",1
"度排",1
"度日",1
"度永",1
"度為",1
"度爆",1
"度由",1
"度缺",1
"度討",1
"度變",1
"座給",1
"庭C",1
"庭並",1
"庭之",1
"庭也",1
"庭凝",1
"庭出",1
"庭千",1
"庭及",1
"庭只",1
"庭在",1
"庭大",1
"庭好",1
"庭如",1
"庭婚",1
"庭孩",1
"庭想",1
"庭我",1
"庭時",1
"庭沒",1
"庭組",1
"庭給",1
"庭經",1
"庭資",1
"庭跟",1
"庭這",1
"庭重",1
"庭隔",1
"康A",1
"康小",1
"康朋",1
"康檢",1
"康每",1
"康田",1
"康飲",1
"庸一",1
"庸庸",1
"庸碌",1
"廂不",1
"廠老",1
"廢我",1
"廢柴",1
"廢爸",1
"廢的",1
"廢鐵",1
"廣告",1
"廣明",1
"廣的",1
"廣義",1
"廳卻",1
"廳嗎",1
"廳的",1
"廳美",1
"廳親",1
"延伸",1
"延平",1
"延續",1
"廷舞",1
"建母",1
"建立",1
"建造",1
"弄個",1
"式也",1
"式其",1
"式去",1
"式只",1
"式和",1
"式多",1
"式微",1
"式教",1
"式有",1
"式脾",1
"式長",1
"引爆",1
"引發",1
"弗遜",1
"弛性",1
"弛會",1
"弛臉",1
"弛這",1
"弛速",1
"弟上",1
"弟之",1
"弟受",1
"弟各",1
"弟同",1
"弟問",1
"弟妹",1
"弟姊",1
"弟姐",1
"弟搞",1
"弟教",1
"弟既",1
"弟的",1
"弟看",1
"弟身",1
"弟都",1
"張害",1
"張的",1
"強5",1
"強l",1
"強制",1
"強悍",1
"強接",1
"強烈",1
"強者",1
"彈性",1
"彈沒",1
"彈裡",1
"彈跳",1
"彌足",1
"形不",1
"形兒",1
"形式",1
"形成",1
"形本",1
"形象",1
"形還",1
"形都",1
"彤也",1
"彤兒",1
"彤去",1
"彤寫",1
"彤聽",1
"彤臉",1
"影你",1
"影和",1
"影很",1
"影忍",1
"影所",1
"影片",1
"影那",1
"影院",1
"影面",1
"往三",1
"往到",1
"往前",1
"往升",1
"往四",1
"往外",1
"往尤",1
"往快",1
"往懷",1
"往生",1
"往美",1
"往著",1
"往超",1
"征歐",1
"待了",1
"待但",1
"待和",1
"待大",1
"待她",1
"待小",1
"待或",1
"待接",1
"待業",1
"待聽",1
"待自",1
"待言",1
"待遇",1
"很亂",1
"很仔",1
"很低",1
"很佩",1
"很健",1
"很力",1
"很口",1
"很嚮",1
"很嚴",1
"很堅",1
"很奇",1
"很委",1
"很安",1
"很害",1
"很容",1
"很差",1
"很常",1
"很平",1
"很幸",1
"很底",1
"很強",1
"很忙",1
"很恐",1
"很感",1
"很慢",1
"很懷",1
"很擔",1
"很敷",1
"很方",1
"很晚",1
"很期",1
"很正",1
"很沒",1
"很清",1
"很漫",1
"很熱",1
"很獨",1
"很珍",1
"很理",1
"很用",1
"很確",1
"很空",1
"很粗",1
"很糟",1
"很純",1
"很美",1
"很羨",1
"很聰",1
"很苦",1
"很討",1
"很認",1
"很貼",1
"很都",1
"很長",1
"很開",1
"很顯",1
"很髒",1
"很鬱",1
"律保",1
"律想",1
"律是",1
"後事",1
"後交",1
"後什",1
"後依",1
"後假",1
"後偶",1
"後優",1
"後十",1
"後呢",1
"後單",1
"後回",1
"後大",1
"後小",1
"後年",1
"後幾",1
"後很",1
"後忍",1
"後恭",1
"後感",1
"後拿",1
"後日",1
"後春",1
"後期",1
"後果",1
"後為",1
"後現",1
"後男",1
"後看",1
"後社",1
"後科",1
"後突",1
"後等",1
"後累",1
"後老",1
"後肯",1
"後能",1
"後腦",1
"後自",1
"後覺",1
"後說",1
"後買",1
"後趁",1
"後身",1
"後辭",1
"後選",1
"後遺",1
"後長",1
"後門",1
"後陪",1
"後顧",1
"後馬",1
"後點",1
"得1",1
"得2",1
"得3",1
"得一",1
"得乾",1
"得了",1
"得以",1
"得伴",1
"得但",1
"得其",1
"得再",1
"得出",1
"得別",1
"得利",1
"得厚",1
"得去",1
"得呵",1
"得善",1
"得喜",1
"得困",1
"得墮",1
"得外",1
"得夠",1
"得太",1
"得孤",1
"得工",1
"得差",1
"得帶",1
"得幫",1
"得得",1
"得從",1
"得快",1
"得恩",1
"得憨",1
"得拿",1
"得掛",1
"得政",1
"得既",1
"得活",1
"得減",1
"得溫",1
"得滿",1
"得為",1
"得爛",1
"得產",1
"得的",1
"得目",1
"得看",1
"得真",1
"得睡",1
"得給",1
"得聽",1
"得至",1
"得若",1
"得草",1
"得蠻",1
"得要",1
"得託",1
"得讓",1
"得貓",1
"得起",1
"得輕",1
"得送",1
"得除",1
"得陪",1
"得離",1
"得難",1
"得非",1
"得預",1
"得飛",1
"得高",1
"從2",1
"從不",1
"從交",1
"從人",1
"從以",1
"從你",1
"從哪",1
"從女",1
"從家",1
"從年",1
"從很",1
"從日",1
"從現",1
"從生",1
"從甲",1
"從索",1
"從結",1
"從自",1
"從這",1
"復一",1
"復出",1
"復原",1
"循善",1
"循循",1
"微即",1
"微寬",1
"微微",1
"微振",1
"微有",1
"微看",1
"微薄",1
"微言",1
"德以",1
"德何",1
"德而",1
"德讀",1
"心5",1
"心A",1
"心一",1
"心三",1
"心上",1
"心中",1
"心也",1
"心事",1
"心但",1
"心你",1
"心健",1
"心充",1
"心力",1
"心勞",1
"心勸",1
"心和",1
"心品",1
"心哪",1
"心因",1
"心地",1
"心大",1
"心好",1
"心家",1
"心屁",1
"心強",1
"心得",1
"心感",1
"心拼",1
"心是",1
"心更",1
"心會",1
"心有",1
"心正",1
"心沒",1
"心浮",1
"心滿",1
"心甘",1
"心目",1
"心缺",1
"心翼",1
"心考",1
"心血",1
"心術",1
"心覺",1
"心讓",1
"心跳",1
"心過",1
"心遺",1
"心非",1
"心食",1
"心養",1
"必備",1
"必在",1
"必為",1
"必焦",1
"必生",1
"必經",1
"必請",1
"必變",1
"必走",1
"必需",1
"忍不",1
"忍之",1
"忍人",1
"忍度",1
"忍樹",1
"忍沒",1
"志工",1
"志是",1
"志玲",1
"志給",1
"志而",1
"志願",1
"忘的",1
"忘記",1
"忙中",1
"忙出",1
"忙到",1
"忙半",1
"忙如",1
"忙孩",1
"忙小",1
"忙擦",1
"忙是",1
"忙有",1
"忙沒",1
"忙著",1
"忙辦",1
"忙阿",1
"忤逆",1
"忪上",1
"快3",1
"快4",1
"快一",1
"快了",1
"快出",1
"快去",1
"快同",1
"快回",1
"快小",1
"快崩",1
"快感",1
"快我",1
"快打",1
"快找",1
"快抓",1
"快拋",1
"快於",1
"快煩",1
"快爬",1
"快的",1
"快被",1
"快要",1
"快速",1
"快適",1
"念一",1
"念之",1
"念似",1
"念但",1
"念嗎",1
"念大",1
"念太",1
"念好",1
"念寄",1
"念就",1
"念式",1
"念很",1
"念束",1
"念東",1
"念深",1
"念的",1
"念真",1
"念至",1
"念與",1
"念這",1
"念都",1
"念養",1
"念高",1
"忽視",1
"怎會",1
"怒力",1
"怒和",1
"怒這",1
"怕他",1
"怕出",1
"怕寂",1
"怕擔",1
"怕是",1
"怕有",1
"怕照",1
"怕現",1
"怕生",1
"怕自",1
"怕那",1
"怖不",1
"怖了",1
"怖的",1
"怖聽",1
"思不",1
"思依",1
"思再",1
"思小",1
"思愛",1
"思是",1
"思極",1
"思的",1
"思真",1
"思舉",1
"思議",1
"急好",1
"急於",1
"急比",1
"急聯",1
"急著",1
"急診",1
"性不",1
"性丟",1
"性因",1
"性囧",1
"性將",1
"性後",1
"性悲",1
"性愛",1
"性懷",1
"性才",1
"性有",1
"性朋",1
"性木",1
"性比",1
"性溫",1
"性競",1
"性親",1
"性解",1
"性超",1
"性過",1
"性需",1
"性高",1
"怨女",1
"怨小",1
"怨我",1
"怨文",1
"怨會",1
"怨為",1
"怨父",1
"怨現",1
"怨生",1
"怨的",1
"怨老",1
"怨自",1
"怨連",1
"怪下",1
"怪了",1
"怪好",1
"怪孤",1
"怪怪",1
"怪或",1
"怪政",1
"怪添",1
"怪胎",1
"怪誰",1
"怪請",1
"恐懼",1
"恢復",1
"恨窮",1
"恨缺",1
"恨貧",1
"恨過",1
"恩各",1
"恩我",1
"息2",1
"息呀",1
"息請",1
"息都",1
"恿要",1
"悅是",1
"悍的",1
"悔但",1
"悔嗎",1
"悔工",1
"悔成",1
"悔有",1
"悔為",1
"悔生",1
"悔的",1
"悔真",1
"悔結",1
"悔錯",1
"悟有",1
"悟本",1
"悠閒",1
"患者",1
"您的",1
"您這",1
"悶不",1
"悶在",1
"悶自",1
"情。",1
"情一",1
"情並",1
"情也",1
"情了",1
"情付",1
"情作",1
"情反",1
"情品",1
"情啊",1
"情境",1
"情好",1
"情就",1
"情很",1
"情才",1
"情時",1
"情永",1
"情沒",1
"情生",1
"情畢",1
"情看",1
"情算",1
"情總",1
"情衝",1
"情裡",1
"情該",1
"情這",1
"情還",1
"情願",1
"惑嘛",1
"惑的",1
"惜她",1
"惜小",1
"惜想",1
"惟一",1
"惡感",1
"惱人",1
"惱反",1
"惱只",1
"惱可",1
"惱和",1
"惱基",1
"惱如",1
"惱孩",1
"惱就",1
"惱打",1
"惱煩",1
"惱貸",1
"惱錢",1
"惱雖",1
"想一",1
"想互",1
"想享",1
"想他",1
"想來",1
"想侷",1
"想傳",1
"想兩",1
"想再",1
"想最",1
"想即",1
"想可",1
"想吧",1
"想呢",1
"想唸",1
"想嘗",1
"想因",1
"想在",1
"想大",1
"想她",1
"想好",1
"想如",1
"想存",1
"想學",1
"想害",1
"想對",1
"想屎",1
"想幹",1
"想延",1
"想忍",1
"想快",1
"想成",1
"想或",1
"想找",1
"想投",1
"想拖",1
"想捐",1
"想推",1
"想換",1
"想既",1
"想期",1
"想比",1
"想清",1
"想減",1
"想滿",1
"想特",1
"想現",1
"想男",1
"想畫",1
"想直",1
"想真",1
"想睡",1
"想絕",1
"想給",1
"想繁",1
"想繼",1
"想而",1
"想聽",1
"想自",1
"想花",1
"想著",1
"想虧",1
"想表",1
"想討",1
"想詢",1
"想請",1
"想走",1
"想追",1
"想通",1
"想選",1
"想還",1
"想錢",1
"想除",1
"想雖",1
"想離",1
"想顧",1
"想養",1
"惹d",1
"惹耶",1
"惺忪",1
"愁吃",1
"意二",1
"意付",1
"意以",1
"意去",1
"意失",1
"意如",1
"意就",1
"意很",1
"意性",1
"意所",1
"意改",1
"意書",1
"意有",1
"意看",1
"意跟",1
"意開",1
"意隱",1
"愛(",1
"愛上",1
"愛並",1
"愛乾",1
"愛來",1
"愛其",1
"愛又",1
"愛呢",1
"愛品",1
"愛唸",1
"愛啊",1
"愛單",1
"愛噴",1
"愛因",1
"愛地",1
"愛多",1
"愛大",1
"愛女",1
"愛妥",1
"愛孩",1
"愛家",1
"愛工",1
"愛差",1
"愛往",1
"愛本",1
"愛母",1
"愛沒",1
"愛熱",1
"愛生",1
"愛用",1
"愛男",1
"愛瘋",1
"愛看",1
"愛真",1
"愛等",1
"愛而",1
"愛能",1
"愛與",1
"愛覺",1
"愛買",1
"愛超",1
"愛輕",1
"愛還",1
"愛阿",1
"感不",1
"感也",1
"感什",1
"感他",1
"感但",1
"感同",1
"感和",1
"感大",1
"感官",1
"感家",1
"感性",1
"感恩",1
"感慨",1
"感更",1
"感每",1
"感然",1
"感紛",1
"感美",1
"感而",1
"感若",1
"感該",1
"感超",1
"感連",1
"感面",1
"慨如",1
"愧嗎",1
"愧是",1
"態也",1
"態仍",1
"態兩",1
"態再",1
"態努",1
"態大",1
"態完",1
"態就",1
"態成",1
"態我",1
"態根",1
"態統",1
"慌亂",1
"慕別",1
"慕同",1
"慕唯",1
"慕我",1
"慕是",1
"慕為",1
"慕貴",1
"慕那",1
"慘在",1
"慘忍",1
"慘瘦",1
"慘脂",1
"慚愧",1
"慢地",1
"慢好",1
"慢寬",1
"慢改",1
"慢消",1
"慢獨",1
"慢看",1
"慢衰",1
"慢被",1
"慢跑",1
"慢黑",1
"慣一",1
"慣這",1
"慣重",1
"慧型",1
"慧而",1
"慫恿",1
"慮不",1
"慮凍",1
"慮到",1
"慮去",1
"慮地",1
"慮如",1
"慮工",1
"慮平",1
"慮很",1
"慮房",1
"慮是",1
"慮晚",1
"慮未",1
"慮生",1
"慮經",1
"慮與",1
"慮要",1
"慮近",1
"慮這",1
"慶信",1
"慶感",1
"慶的",1
"慾怎",1
"慾滿",1
"慾老",1
"憂不",1
"憂平",1
"憂是",1
"憂無",1
"憐Q",1
"憐啊",1
"憐連",1
"憐除",1
"憑啥",1
"憑單",1
"憑感",1
"憤怒",1
"憧憬",1
"憨憨",1
"憨的",1
"憬發",1
"憾自",1
"懂人",1
"懂什",1
"懂原",1
"懂嗎",1
"懂我",1
"懂階",1
"應不",1
"應卻",1
"應大",1
"應平",1
"應幾",1
"應我",1
"應變",1
"懶的",1
"懷上",1
"懷覺",1
"懼另",1
"戀b",1
"戀人",1
"成三",1
"成上",1
"成份",1
"成佛",1
"成全",1
"成兩",1
"成其",1
"成分",1
"成別",1
"成只",1
"成台",1
"成員",1
"成國",1
"成天",1
"成影",1
"成很",1
"成怎",1
"成所",1
"成有",1
"成材",1
"成潛",1
"成產",1
"成窮",1
"成美",1
"成臺",1
"成責",1
"成跟",1
"成都",1
"成電",1
"成養",1
"我1",1
"我4",1
"我七",1
"我上",1
"我下",1
"我並",1
"我乾",1
"我二",1
"我交",1
"我人",1
"我仇",1
"我他",1
"我估",1
"我保",1
"我健",1
"我傻",1
"我先",1
"我冷",1
"我到",1
"我則",1
"我前",1
"我印",1
"我即",1
"我另",1
"我吧",1
"我咬",1
"我哪",1
"我啦",1
"我單",1
"我嚮",1
"我因",1
"我國",1
"我報",1
"我女",1
"我如",1
"我學",1
"我害",1
"我小",1
"我居",1
"我工",1
"我差",1
"我幫",1
"我年",1
"我影",1
"我徹",1
"我必",1
"我慶",1
"我成",1
"我所",1
"我扛",1
"我找",1
"我承",1
"我把",1
"我抵",1
"我拜",1
"我推",1
"我支",1
"我整",1
"我明",1
"我時",1
"我更",1
"我曾",1
"我未",1
"我東",1
"我桌",1
"我死",1
"我決",1
"我浪",1
"我消",1
"我滾",1
"我狂",1
"我猜",1
"我獨",1
"我甚",1
"我痛",1
"我目",1
"我相",1
"我稍",1
"我突",1
"我簡",1
"我粗",1
"我紅",1
"我聽",1
"我蠻",1
"我被",1
"我講",1
"我讓",1
"我賺",1
"我起",1
"我躺",1
"我追",1
"我退",1
"我通",1
"我過",1
"我選",1
"我鄰",1
"我阻",1
"我難",1
"我震",1
"我頓",1
"我類",1
"我養",1
"或一",1
"或不",1
"或中",1
"或做",1
"或其",1
"或最",1
"或前",1
"或只",1
"或坐",1
"或多",1
"或失",1
"或媒",1
"或富",1
"或岳",1
"或已",1
"或新",1
"或旅",1
"或有",1
"或朋",1
"或植",1
"或照",1
"或用",1
"或男",1
"或短",1
"或窮",1
"或經",1
"或聽",1
"或育",1
"或臨",1
"或逃",1
"或選",1
"或都",1
"或頗",1
"或領",1
"或騎",1
"戚不",1
"戚因",1
"戚嬸",1
"戚很",1
"戚朋",1
"戚生",1
"戚知",1
"戚聚",1
"戚這",1
"戰場",1
"戰思",1
"戰性",1
"戰政",1
"戰跟",1
"戰關",1
"戰鬥",1
"戴智",1
"戳了",1
"戳我",1
"戶H",1
"戶廠",1
"戶政",1
"戶還",1
"房1",1
"房一",1
"房之",1
"房什",1
"房住",1
"房假",1
"房加",1
"房啦",1
"房地",1
"房已",1
"房年",1
"房成",1
"房或",1
"房所",1
"房旅",1
"房有",1
"房東",1
"房每",1
"房無",1
"房現",1
"房穩",1
"房給",1
"房親",1
"房讓",1
"房購",1
"房順",1
"所不",1
"所云",1
"所但",1
"所吃",1
"所帶",1
"所想",1
"所支",1
"所更",1
"所望",1
"所期",1
"所讓",1
"手。",1
"手""",1
"手冊",1
"手合",1
"手回",1
"手就",1
"手心",1
"手快",1
"手愛",1
"手我",1
"手斷",1
"手段",1
"手直",1
"手臂",1
"手術",1
"手說",1
"手足",1
"手錶",1
"才了",1
"才再",1
"才剛",1
"才叫",1
"才均",1
"才希",1
"才怪",1
"才打",1
"才找",1
"才改",1
"才比",1
"才沒",1
"才活",1
"才漸",1
"才現",1
"才真",1
"才符",1
"才該",1
"才買",1
"才造",1
"才過",1
"才還",1
"才顯",1
"打上",1
"打二",1
"打些",1
"打仗",1
"打個",1
"打入",1
"打太",1
"打如",1
"打完",1
"打定",1
"打小",1
"打很",1
"打拼",1
"打混",1
"打破",1
"打罵",1
"打羽",1
"打翻",1
"打還",1
"打開",1
"打電",1
"托出",1
"托嬰",1
"托的",1
"扛他",1
"扛喔",1
"扛著",1
"扣你",1
"扣掉",1
"扣繳",1
"扣血",1
"扮漂",1
"扮都",1
"扯到",1
"扶捐",1
"批評",1
"找一",1
"找交",1
"找保",1
"找再",1
"找對",1
"找得",1
"找我",1
"找時",1
"找有",1
"找的",1
"找看",1
"找縫",1
"承3",1
"承但",1
"承痛",1
"承老",1
"承諾",1
"技跟",1
"把事",1
"把優",1
"把剛",1
"把女",1
"把媽",1
"把尿",1
"把屎",1
"把左",1
"把帶",1
"把房",1
"把書",1
"把歪",1
"把氣",1
"把照",1
"把眼",1
"把自",1
"把責",1
"把這",1
"把那",1
"抑著",1
"抓交",1
"抓住",1
"抓個",1
"投入",1
"投結",1
"投胎",1
"投食",1
"抖他",1
"抗力",1
"抗壓",1
"抗拒",1
"抬起",1
"抱一",1
"抱別",1
"抱我",1
"抱有",1
"抱該",1
"抱誰",1
"抱這",1
"抵抗",1
"抵經",1
"抹不",1
"抹都",1
"抽來",1
"抽內",1
"抽到",1
"抽稅",1
"抽脂",1
"抽起",1
"抽離",1
"拆招",1
"拉一",1
"拉回",1
"拉屎",1
"拉這",1
"拋花",1
"拋開",1
"拍衣",1
"拒堅",1
"拔如",1
"拔麻",1
"拖到",1
"拖完",1
"拖會",1
"拖油",1
"拖著",1
"拘束",1
"拚事",1
"拚命",1
"招他",1
"招我",1
"招拆",1
"招養",1
"拜訪",1
"括但",1
"括來",1
"拼一",1
"拼得",1
"拼才",1
"拼的",1
"拼起",1
"拾東",1
"拾玩",1
"拿一",1
"拿下",1
"拿最",1
"拿到",1
"拿哪",1
"拿大",1
"拿小",1
"拿愛",1
"拿沾",1
"拿理",1
"拿筆",1
"拿繳",1
"拿自",1
"拿走",1
"拿起",1
"拿那",1
"拿錢",1
"持其",1
"持十",1
"持原",1
"持外",1
"持如",1
"持所",1
"持既",1
"持現",1
"持社",1
"持緊",1
"持至",1
"持要",1
"指出",1
"指在",1
"指望",1
"指責",1
"按摩",1
"按照",1
"挑啊",1
"挑妳",1
"挑正",1
"挖靠",1
"挨全",1
"挫的",1
"振作",1
"挺不",1
"挺悲",1
"挺我",1
"挺輕",1
"挺過",1
"挺開",1
"捐些",1
"捐到",1
"捐慈",1
"捐款",1
"捐給",1
"捐贈",1
"捐錢",1
"捧一",1
"捧在",1
"捨不",1
"捨有",1
"捨然",1
"捩點",1
"捷那",1
"掃地",1
"掃除",1
"授嘴",1
"授認",1
"掉4",1
"掉一",1
"掉不",1
"掉他",1
"掉勞",1
"掉喔",1
"掉單",1
"掉嗎",1
"掉媽",1
"掉工",1
"掉感",1
"掉發",1
"掉網",1
"掉而",1
"掉都",1
"掉頭",1
"掉髮",1
"排原",1
"排太",1
"排店",1
"排斥",1
"排每",1
"排相",1
"排隊",1
"掛嘴",1
"掛在",1
"掛復",1
"掛心",1
"掛我",1
"掛減",1
"掛的",1
"探人",1
"探視",1
"接下",1
"接付",1
"接吻",1
"接在",1
"接小",1
"接就",1
"接待",1
"接換",1
"接案",1
"接睡",1
"接納",1
"接過",1
"控一",1
"控又",1
"控的",1
"推動",1
"推崇",1
"推算",1
"推薦",1
"推責",1
"推遲",1
"推開",1
"描述",1
"提下",1
"提並",1
"提供",1
"提書",1
"提現",1
"提要",1
"插曲",1
"換O",1
"換了",1
"換位",1
"換個",1
"換工",1
"換床",1
"換成",1
"換我",1
"換條",1
"換職",1
"換車",1
"揮霍",1
"援可",1
"援通",1
"援雙",1
"損失",1
"搖當",1
"搖的",1
"搗蛋",1
"搜尋",1
"搞了",1
"搞什",1
"搞出",1
"搞掉",1
"搞的",1
"搞自",1
"搞錯",1
"搬到",1
"搶著",1
"摔光",1
"摧殘",1
"摩店",1
"摩洛",1
"摳各",1
"摳百",1
"摸大",1
"摸小",1
"摸摸",1
"摸鼻",1
"摺並",1
"撂下",1
"撐了",1
"撐等",1
"撐開",1
"撒幣",1
"撕裂",1
"撞到",1
"撩下",1
"撫養",1
"播高",1
"撼應",1
"撿角",1
"撿起",1
"擁抱",1
"擇他",1
"擇偶",1
"擇哪",1
"擇單",1
"擇回",1
"擇困",1
"擇就",1
"擇放",1
"擇結",1
"擇而",1
"擇育",1
"擇這",1
"擇題",1
"擊其",1
"擊敗",1
"擊達",1
"擋女",1
"操不",1
"操盤",1
"擔了",1
"擔人",1
"擔但",1
"擔基",1
"擔對",1
"擔情",1
"擔或",1
"擔生",1
"擔的",1
"擔私",1
"擔越",1
"擔這",1
"擔重",1
"擔馬",1
"據二",1
"據她",1
"據應",1
"據我",1
"據研",1
"據統",1
"擠奶",1
"擦一",1
"擦不",1
"擦你",1
"擦反",1
"擦地",1
"擦就",1
"擦屁",1
"擦的",1
"擴大",1
"擺了",1
"擺但",1
"擺得",1
"擺漫",1
"擺爛",1
"擺設",1
"擾我",1
"擾的",1
"攝林",1
"攤子",1
"攤阿",1
"支出",1
"支援",1
"支撐",1
"支配",1
"收6",1
"收一",1
"收乾",1
"收好",1
"收尾",1
"收怪",1
"收百",1
"收的",1
"收益",1
"收盤",1
"收等",1
"收起",1
"收需",1
"改但",1
"改去",1
"改善",1
"改天",1
"改成",1
"改掉",1
"改當",1
"改觀",1
"放之",1
"放低",1
"放個",1
"放假",1
"放到",1
"放在",1
"放從",1
"放時",1
"放生",1
"放社",1
"放過",1
"放電",1
"放飯",1
"政衛",1
"故才",1
"效現",1
"啟齒",1
"敏原",1
"救不",1
"救台",1
"救少",1
"救應",1
"救救",1
"救濟",1
"救的",1
"救膠",1
"救阿",1
"救顏",1
"敗一",1
"敗否",1
"敗掉",1
"敗負",1
"教也",1
"教乾",1
"教啊",1
"教好",1
"教就",1
"教才",1
"教文",1
"教規",1
"教責",1
"教造",1
"敢也",1
"敢出",1
"敢想",1
"敢換",1
"敢活",1
"敢結",1
"敢說",1
"敢進",1
"敢靠",1
"散了",1
"散可",1
"散散",1
"散步",1
"散漫",1
"散發",1
"敦化",1
"整６",1
"整你",1
"整屬",1
"整形",1
"整整",1
"整班",1
"整當",1
"整的",1
"整老",1
"整腳",1
"整體",1
"敷衍",1
"數g",1
"數不",1
"數也",1
"數人",1
"數你",1
"數出",1
"數增",1
"數大",1
"數想",1
"數是",1
"數父",1
"數男",1
"數買",1
"數超",1
"數還",1
"數都",1
"數錢",1
"文1",1
"文p",1
"文Q",1
"文一",1
"文但",1
"文出",1
"文到",1
"文化",1
"文字",1
"文感",1
"文把",1
"文排",1
"文數",1
"文每",1
"文注",1
"文深",1
"文繁",1
"文轉",1
"文還",1
"料店",1
"料牛",1
"料都",1
"斤抱",1
"斥嚴",1
"斯傑",1
"新低",1
"新你",1
"新受",1
"新奇",1
"新幫",1
"新年",1
"新房",1
"新探",1
"新時",1
"新案",1
"新活",1
"新潮",1
"斷不",1
"斷催",1
"斷在",1
"斷增",1
"斷學",1
"斷手",1
"斷為",1
"斷腳",1
"斷選",1
"斷重",1
"方2",1
"方不",1
"方也",1
"方你",1
"方來",1
"方便",1
"方值",1
"方出",1
"方可",1
"方各",1
"方堅",1
"方壓",1
"方如",1
"方婚",1
"方小",1
"方希",1
"方拜",1
"方擺",1
"方明",1
"方時",1
"方曾",1
"方會",1
"方案",1
"方條",1
"方沒",1
"方法",1
"方爸",1
"方發",1
"方稍",1
"方自",1
"方至",1
"方薪",1
"方表",1
"方裡",1
"方要",1
"方說",1
"方賺",1
"方越",1
"方還",1
"於不",1
"於世",1
"於事",1
"於你",1
"於內",1
"於去",1
"於台",1
"於大",1
"於女",1
"於媽",1
"於家",1
"於您",1
"於是",1
"於正",1
"於照",1
"於現",1
"於臺",1
"於許",1
"於那",1
"於階",1
"於養",1
"於鼓",1
"施力",1
"施請",1
"施都",1
"旁人",1
"旁在",1
"旁的",1
"旁觀",1
"旅行",1
"族企",1
"族大",1
"族就",1
"族怎",1
"族成",1
"族我",1
"族有",1
"族每",1
"族為",1
"族現",1
"族維",1
"族聚",1
"族過",1
"族適",1
"既得",1
"日全",1
"日劇",1
"日常",1
"日幣",1
"日廢",1
"日時",1
"日的",1
"日要",1
"日認",1
"日趨",1
"日這",1
"日遇",1
"日配",1
"日間",1
"旦擁",1
"早8",1
"早出",1
"早大",1
"早已",1
"早想",1
"早抽",1
"早日",1
"早早",1
"早死",1
"早的",1
"早隨",1
"早餐",1
"昆蟲",1
"昇華",1
"明T",1
"明不",1
"明也",1
"明了",1
"明但",1
"明否",1
"明啊",1
"明因",1
"明天",1
"明女",1
"明就",1
"明會",1
"明社",1
"明自",1
"明認",1
"明說",1
"明這",1
"明顯",1
"易又",1
"易地",1
"易幸",1
"易形",1
